ntcse,uunn,amt,direccion,wgsy,wgsx
E420099,HUANUCO,A4257,BO - BARRIO LAS PAMPAS AV - AVENIDA HUALLAGA C-11,-10.04367453,-76.22126655
E420100,HUANUCO,A4257,BO - BARRIO LAS PAMPAS AV - AVENIDA HUALLAGA - ERMITA,-10.04923153,-76.21897093
E420114,HUANUCO,A4257,BO - BARRIO AMBO CL - CALLE 16  DE  NOVIEMBRE,-10.12707339,-76.20287976
E420218,HUANUCO,A4255,CO - CONJUNTO HABITACIONAL FONAVI IV CL - CALLE LAMBAYEQUE - SAN LUIS,-9.936667709,-76.23873617
E420221,HUANUCO,A4253,CO - CONJUNTO HABITACIONAL COLPA BAJA BJ - BAJADA AEROPUERTO,-9.882242026,-76.21923385
E420012,HUANUCO,A4251,CIUDAD HUANUCO PR - PROLONGACIÓN DOS DE MAYO  C-1,-9.942296472,-76.25098264
E420023,HUANUCO,A4256,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO JR - JIRÓN INDEPENDENCIA 732,-9.92932999,-76.24828152
E420081,HUANUCO,A4256,SANTA ROSA BAJA CL - CALLE SANTA ROSA BAJA,-9.926163481,-76.24870532
E420121,HUANUCO,A4256,CO - CONJUNTO HABITACIONAL APARICIO POMARES CL - CALLE SIN NOMBRE,-9.933875214,-76.25311794
E420122,HUANUCO,A4256,CERRO ANTENA PANAMERICANA CL - CALLE CERRO ANTENA PANAMERICANA,-9.928490803,-76.2630628
E420165,HUANUCO,A4256,SANTA ROSA ALTA CL - CALLE SIN NOMBRE,-9.927751021,-76.25071624
E420166,HUANUCO,A4256,COMITE  07     Loma blanca   alta PZ - PLAZUELA SANTA ROSA,-9.928497019,-76.25325926
E420167,HUANUCO,A4256,COMITE  10  II ETAPA  Rosa  alta CL - CALLE COMITE  10  II ETAPA  Rosa  alta,-9.926915334,-76.25244516
E420225,HUANUCO,A4256,PAUCARBAMBA JR - JIRÓN JOSE OLAYA C-2,-9.936423665,-76.23981665
E420097,HUANUCO,A4257,BO - BARRIO LAS PAMPAS AV - AVENIDA HUALLAGA C- 4,-10.0402754,-76.22680171
E420098,HUANUCO,A4257,BO - BARRIO LAS PAMPAS CA - CARRETERA CARRETERA A CONCHAMARCA,-10.03956148,-76.22284222
E420102,HUANUCO,A4257,BO - BARRIO TOMAYQUICHUA CL - CALLE S/N,-10.07443394,-76.21205771
E420327,HUANUCO,A4260,CO - CONJUNTO HABITACIONAL LA DESPENZA CL - CALLE SIN NOMBRE,-9.871684064,-76.18119337
E420188,HUANUCO,A4270,JR - JIRÓN COMERCIO S/N - DOS DE MAYO,-9.821735769,-76.79936188
E420189,HUANUCO,A4270,LA UNION CL - CALLE COMERCIO  C-4  La Union 490,-9.82609804,-76.80069507
E420190,HUANUCO,A4270,CO - CONJUNTO HABITACIONAL LA UNION JR - JIRÓN COMERCIO Nº 820,-9.82868194,-76.80149512
E420282,HUANUCO,A4258,CIUDAD HUANUCO CA - CARRETERA CUNDIBAMBA - GRIFO RAULITO,-9.934047926,-76.26855161
E420259,HUANUCO,A4259,BO - BARRIO MOLINOS  PACHITEA CL - CALLE TUPAC AMARU CDRA 3,-9.911292316,-76.01635896
E420263,HUANUCO,A4259,CO - CONJUNTO HABITACIONAL MANZANO CA - CARRETERA MANZANO  lote  40,-9.96220672,-76.04834422
E420264,HUANUCO,A4259,PANAO JR - JIRÓN PANAO  Mz. 30    lote  09,-9.898238943,-75.99411576
E420265,HUANUCO,A4259,CO - CONJUNTO HABITACIONAL PÀNAO JR - JIRÓN PANAO  Mz. 36    lote  09,-9.897774109,-75.9930473
E420269,HUANUCO,A4259,CO - CONJUNTO HABITACIONAL CEBADA LOMA     CHAGLLA JR - JIRÓN MAYRO  S/N,-9.840969369,-75.90182603
E420186,HUANUCO,A4260,ACOMAYO CA - CARRETERA CARRETERA CENTRAL A TINGO MARIA,-9.799131249,-76.07207278
E420187,HUANUCO,A4260,ACOMAYO AV - AVENIDA SAN PEDRO CDRA. 03,-9.802690139,-76.07083847
E420182,HUANUCO,A4255,CO - CONJUNTO HABITACIONAL SAN LUIS CL - CALLE CAJAMARCA,-9.945500005,-76.23698786
E420183,HUANUCO,A4255,AH - ASENTAMIENTO HUMANO SAN LUIS JR - JIRÓN MEXICO,-9.94730363,-76.2387068
E420319,HUANUCO,A4257,BO - BARRIO HUARACALLA CL - CALLE CARRETERA CENTRAL  A LIMA,-10.16726425,-76.18898101
E420323,HUANUCO,A4257,BO - BARRIO HUAYLLA CA - CARRETERA CARRETERA ANTIGUA,-10.15021312,-76.19016364
E420326,HUANUCO,A4266,CO - CONJUNTO HABITACIONAL CAYHUAYNA CL - CALLE SIN NOMBRE,-9.956080377,-76.2496838
E420123,HUANUCO,A4272,CL - CALLE PRINCIPAL SHULLUYACU,-9.914688258,-76.62494362
E420288,HUANUCO,A4258,JACAS CHICO carretera a La Union (E-5) CA - CARRETERA JACAS CHICO carretera a La Union (E-5),-9.886049709,-76.50184994
E420302,HUANUCO,A4269,OBAS CL - CALLE SAN MARTIN,-9.795592067,-76.66575421
E420303,HUANUCO,A4269,OBAS JR - JIRÓN OBAS   Mz.  I   Lote  1,-9.796356929,-76.66594817
E420329,HUANUCO,A4272,CL - CALLE PRINCIPAL DE CHACABAMBA,-9.900899708,-76.61074597
E420260,HUANUCO,A4259,"MOLINOS  PACHITEA JR - JIRÓN MOLINOS   Mz. ""E1""   lote  02",-9.91107684,-76.01455715
E420261,HUANUCO,A4259,BO - BARRIO LA OROYA CA - CARRETERA CARRETERA A HUARICHACA,-9.925396627,-76.02465291
E420262,HUANUCO,A4259,HUARICHACA JR - JIRÓN PLAZA DE HUARICHACA,-9.947325714,-76.0352621
E420201,HUANUCO,A4253,PA - PARCELA COLPA BAJA CA - CARRETERA AEROPUERTO HUANUCO,-9.878293563,-76.20716699
E420203,HUANUCO,A4254,CD - CIUDADELA HUANUCO PJ - PASAJE HERMILIO  VALDIZAN,-9.923183986,-76.22956706
E420171,HUANUCO,A4257,BO - BARRIO PILLCOMARCA CL - CALLE HACIENDA VICAYCOTO,-10.02424771,-76.23374903
E420176,HUANUCO,A4257,BO - BARRIO CONCHAMARCA CL - CALLE S/N,-10.03605597,-76.21666667
E420177,HUANUCO,A4257,BO - BARRIO CONCHAMARCA CL - CALLE S/N,-10.03579639,-76.21333298
E420199,HUANUCO,A4266,CAYHUAYNA CA - CARRETERA POTRACANCHA,-9.968575717,-76.25306641
E420230,HUANUCO,A4266,CAYHUAYNA CA - CARRETERA HUANUCO,-9.957749388,-76.25172582
E420315,HUANUCO,A4257,BO - BARRIO COCONAN CL - CALLE S/N,-10.03795573,-76.19454928
E420316,HUANUCO,A4257,BO - BARRIO CONCHAMARCA CL - CALLE S/N,-10.03315179,-76.19084834
E420206,HUANUCO,A4254,CD - CIUDADELA HUAYOPAMPA CA - CARRETERA HUANUCO,-9.911019806,-76.23291819
E420129,HUANUCO,A4253,CIUDAD HUANUCO JR - JIRÓN TELEFONICA  - 28 DE JULIO C-11,-9.928039919,-76.2392306
E420130,HUANUCO,A4252,CIUDAD HUANUCO JR - JIRÓN CONSTITUCION C-8,-9.928317153,-76.23756522
E420132,HUANUCO,A4253,CIUDAD HUANUCO CA - CARRETERA LAS MORAS,-9.912714245,-76.24172564
E420150,HUANUCO,A4253,CIUDAD HUANUCO JR - JIRÓN CRESPO CASTILLO,-9.930449225,-76.2365721
E420161,HUANUCO,A4253,CO - CONJUNTO HABITACIONAL SIN NOMBRE M AV - AVENIDA HUALLAGA Mz M 01,-9.915224241,-76.24007431
E420064,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL AMARILIS AV - AVENIDA MARCOS DURAND Nº 401,-9.935627744,-76.23787098
E420065,HUANUCO,A4254,BO - BARRIO LLICUA CL - CALLE CALICANTO-LLICUA,-9.933833028,-76.23628499
E420071,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL AMARILIS CA - CARRETERA CARRETERA CENTRAL  S/N,-9.913762549,-76.23296679
E420078,HUANUCO,A4260,BO - BARRIO STA. MARIA DEL VALLE JR - JIRÓN L. PRADO C-2,-9.865228137,-76.17370751
E420079,HUANUCO,A4260,SANTA MARIA DEL VALLE PL - PLAZA PLAZA PRINCIPAL.,-9.861956821,-76.17159073
E420136,HUANUCO,A4254,CIUDAD HUANUCO CA - CARRETERA CENTRAL,-9.921566794,-76.23476136
E420137,HUANUCO,A4254,CIUDAD HUANUCO CA - CARRETERA CENTRAL,-9.919853407,-76.23433594
E420140,HUANUCO,A4260,CO - CONJUNTO HABITACIONAL GRIFO LA DESPENZA CA - CARRETERA CARRET.CENTRAL GRIFO LA DESPENZA,-9.876612362,-76.18334017
E420149,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL JANCAO LA ESPERANZA CA - CARRETERA CARRET.CENTRAL,-9.900025553,-76.22493931
E420159,HUANUCO,A4254,UR -  URBANIZACIÓN URB. LEONCIO PRADO CL - CALLE SIN NOMBRE,-9.924301962,-76.23354069
E420240,HUANUCO,A4260,CASCAY CA - CARRETERA CARRETERA A CASCAY,-9.845926935,-76.1491433
E420241,HUANUCO,A4260,CASCAY CA - CARRETERA CARRETERA A CASCAY,-9.839295097,-76.14699009
E420242,HUANUCO,A4259,CM - COMITÉ TAMBILLO CA - CARRETERA CARRETERA A PANAO,-9.863036359,-76.04495718
E420246,HUANUCO,A4260,PACHACHUPAN CA - CARRETERA CARRETERA CENTRAL A TINGO MARIA,-9.789474109,-76.08215646
E420247,HUANUCO,A4260,PACHACHUPAN CA - CARRETERA CARRETERA ANTIGUA A PACHACHUPAN,-9.794063701,-76.07717933
E420248,HUANUCO,A4260,PACHACHUPAN CA - CARRETERA CARRETERA CENTRAL A TINGO MARIA,-9.793827528,-76.07532813
E420252,HUANUCO,A4260,MAYOBAMBA CA - CARRETERA CARRETERA CENTRAL A TINGO MARIA,-9.756804407,-76.08868381
E420253,HUANUCO,A4260,MAYOBAMBA CA - CARRETERA CARRETERA CENTRAL A TINGO MARIA,-9.75063377,-76.09045075
E420254,HUANUCO,A4260,MAYOBAMBA CA - CARRETERA CARRETERA CENTRAL A TINGO MARIA,-9.743684287,-76.09344586
E420328,HUANUCO,A4260,LA DESPENZA CA - CARRETERA CARRETERA CENTRAL,-9.874262181,-76.17903788
E420231,HUANUCO,A4260,"CL - CALLE TARUCA  Mz. ""D""   lote   06",-9.851319969,-76.14529736
E420232,HUANUCO,A4260,CA - CARRETERA CA. MARGINAL,-9.847282579,-76.14518939
E420002,HUANUCO,A4252,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO JR - JIRÓN AYACUCHO  C-09,-9.932951119,-76.24049227
E420003,HUANUCO,A4252,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO JR - JIRÓN AYACUCHO  C-06,-9.931361686,-76.24353043
E420151,HUANUCO,A4252,CIUDAD HUANUCO JR - JIRÓN BANCO DE LA NACION 28 DE JULIO C-10,-9.928778743,-76.2401699
E420010,HUANUCO,A4252,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO PJ - PASAJE SOBERON  C-1,-9.934437265,-76.24154787
E420011,HUANUCO,A4252,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO CL - CALLE JR. OS DE MAYO C-6,-9.93310954,-76.2436906
E420270,HUANUCO,A4252,CD - CIUDADELA AA.HH.ALFONSO UGARTE CL - CALLE AA.HH.ALFONSO UGARTE    pasaje  ICA,-9.924543281,-76.24765257
E420021,HUANUCO,A4252,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO CL - CALLE BOLIVAR C-4,-9.929881923,-76.2377587
E420032,HUANUCO,A4253,CO - CONJUNTO HABITACIONAL CIUDAD HUANUCO AV - AVENIDA CIRCUNVALACION 510,-9.917098456,-76.23748421
E420291,HUANUCO,A4253,CD - CIUDADELA CIUDAD HUANUCO GL - GALERÍA MCDO MAYORISTA,-9.918618035,-76.24573804
E420286,HUANUCO,A4252,CIUDAD HUANUCO JR - JIRÓN BOLIVAR C-6,-9.930097464,-76.23789781
E420298,HUANUCO,A4270,LA UNION CA - CARRETERA LA UNION,-9.841818996,-76.806668
E420204,HUANUCO,A4258,ROSAPAMPA CL - CALLE ROSAPAMPA,-9.869467723,-76.49270279
E420338,HUANUCO,A4260,CV - COOPERATIVA CARITAS DIOCENA CA - CARRETERA CARRETERA CENTRAL,-9.868870883,-76.17848947
E420339,HUANUCO,A4257,PITUMAMA CA - CARRETERA CUARTEL DE PITUMAMA - EJERCITO,-9.987084889,-76.24301354
E420342,HUANUCO,A4254,UR -  URBANIZACIÓN SAN CARLOS - HUAYOPAMPA CL - CALLE SIN NOMBRE,-9.908465999,-76.2319655
E420348,HUANUCO,A4258,YARUMAYO CL - CALLE CARRETERA A MARGOS  - YARUMAYO,-10.0039894,-76.46794849
E420347,HUANUCO,A4258,YURUMAYO CL - CALLE SIN NOMBRE,-10.00444657,-76.46865282
E420349,HUANUCO,A4258,MARGOS JR - JIRÓN JUAN DURAN,-10.0039488,-76.52356411
E420350,HUANUCO,A4258,BO - BARRIO MARGOS JR - JIRÓN JUAN DURAN,-10.00633463,-76.52331193
E420354,HUANUCO,A4268,ANDAHUAYLAS PL - PLAZA PLAZA DE ANDAHUAYLAS,-9.780830622,-76.6506906
E420357,HUANUCO,A4268,APARICO POMARES  CHUPAN CL - CALLE SIN NOMBRE - YARAWILCA,-9.745725427,-76.64815225
E420356,HUANUCO,A4268,CHUPAN CL - CALLE CHUPAN,-9.747441097,-76.64837076
E420365,HUANUCO,A4268,PACHAS CL - CALLE SAN LORENZO S/N,-9.704441591,-76.77079926
E420371,HUANUCO,A4268,SILLAPATA JR - JIRÓN DOS DE MAYO,-9.758630447,-76.77593515
E420372,HUANUCO,A4268,CO - CONJUNTO HABITACIONAL MARIAS JR - JIRÓN SAN MARTIN S/N,-9.606749502,-76.70562493
E420373,HUANUCO,A4268,MARIAS JR - JIRÓN SAN MARTIN,-9.607115624,-76.7025557
E420374,HUANUCO,A4271,QUIVILLA AV - AVENIDA CENTRAL,-9.600200053,-76.72652499
E420380,HUANUCO,A4271,LLATA JR - JIRÓN ANCASH,-9.552279645,-76.81933657
E420379,HUANUCO,A4271,LLATA JR - JIRÓN LLATA,-9.550332053,-76.81541501
E420381,HUANUCO,A4271,BO - BARRIO PUÑOS CL - CALLE SAN FRANCISCO,-9.499774431,-76.8844991
E420388,HUANUCO,A4271,PUNCHAO CL - CALLE LIMA,-9.462733697,-76.82076469
E420389,HUANUCO,A4271,PUNCHAO CL - CALLE LIMA,-9.460892895,-76.81863078
E420395,HUANUCO,A4272,QUTIPUQUIO CA - CARRETERA CENTRAL,-9.881509725,-76.57498996
E420397,HUANUCO,A4272,QUILCAYHUARIN CL - CALLE SIN NOMBRE,-9.891515003,-76.55837083
E420396,HUANUCO,A4272,TASHGA PL - PLAZA PLAZA PRINCIPAL,-9.893980906,-76.58106897
E420398,HUANUCO,A4272,CARAMARCA AV - AVENIDA HUANUCO S/N,-9.94836338,-76.61775256
E420403,HUANUCO,A4272,HUARIN JR - JIRÓN LIMA,-9.976910857,-76.6772285
E420404,HUANUCO,A4272,CHOCOPAMPA CL - CALLE CHOCOPAMPA,-9.971876258,-76.6753369
E420405,HUANUCO,A4272,MISHASH CL - CALLE MISHASH,-9.966893181,-76.68417972
E420406,HUANUCO,A4272,PUQUIO CL - CALLE PRINCIPAL,-9.992739539,-76.69468923
E420413,HUANUCO,A4272,SAN PEDRO PL - PLAZA PRINCIPAL SAN PEDRO,-10.01201712,-76.69903287
E420412,HUANUCO,A4272,SAN MIGUEL DE CAURI CL - CALLE SAN MIGUEL DE CAURI,-10.13887123,-76.62251884
E420411,HUANUCO,A4272,SAN MIGUEL DE CAURI PL - PLAZA PRINCIPAL,-10.14207638,-76.6253502
E420419,HUANUCO,A4272,JESUS JR - JIRÓN CRISTOBAL COLON Y JR SAN MARTIN,-10.07969951,-76.63199659
E420343,HUANUCO,A4251,PAUCARBAMBA PL - PLAZA MAYOR PAUCARBAMBA,-9.945553843,-76.24325276
E420344,HUANUCO,A4253,CD - CIUDADELA HUANUCO AV - AVENIDA ALAMEDA REPUBLICA CDRA 2,-9.922888865,-76.23948316
E420423,HUANUCO,A4257,PEAJE AMBO CA - CARRETERA CARRETERA CENTRAL  A LIMA,-10.14143079,-76.19564093
E420437,HUANUCO,A4254,UR -  URBANIZACIÓN URB. LOS JASMINES CL - CALLE URB. LOS JASMINES,-9.914574535,-76.22985392
E420427,HUANUCO,A4253,AH - ASENTAMIENTO HUMANO LUZMILA TEMPLO CA - CARRETERA HUANUCO,-9.916430699,-76.2458099
E420430,HUANUCO,A4253,AH - ASENTAMIENTO HUMANO LUZMILA TEMPLO CL - CALLE SIN NOMBRE,-9.914889967,-76.24356242
E420431,HUANUCO,A4253,AH - ASENTAMIENTO HUMANO LUZMILA TEMPLO CL - CALLE SIN NOMBRE,-9.915617348,-76.24395934
E420441,HUANUCO,A4254,FU - FUNDO LA RINCONADA CL - CALLE LA RINCONADA,-9.917421808,-76.22830966
E420442,HUANUCO,A4254,UR -  URBANIZACIÓN HERMILIO VALDIZAN CL - CALLE SIN NOMBRE,-9.922370852,-76.22935544
E420443,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL LLICUA BAJA K CL - CALLE 8 10,-9.925719788,-76.2317811
E420444,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL HUAYOPAMPA CL - CALLE SIN NOMBRE,-9.910529997,-76.2349492
E420445,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL 4 DE DICIEMBRE CL - CALLE SIN NOMBRE,-9.923387817,-76.23048128
E420446,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL TIERRA COLORADA CL - CALLE YAURISH,-9.926977699,-76.23025992
E420447,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL PEDRO HUILCA CL - CALLE PEDRO HUILCA,-9.933332307,-76.23587689
E420448,HUANUCO,A4254,SAN CRISTOBAL CL - CALLE SAN CRISTOBAL,-9.933755223,-76.23545976
E420449,HUANUCO,A4254,ALTO HUALLAGA CL - CALLE SAN CRISTOBAL,-9.934239051,-76.23510609
E420453,HUANUCO,A4266,CO - CONJUNTO HABITACIONAL KAHUACHI CL - CALLE URUGUAY,-9.948347083,-76.25483141
E420458,HUANUCO,A4251,CO - CONJUNTO HABITACIONAL PREDIO EL TINGO 1 CL - CALLE PREDIO EL TINGO 1,-9.943081183,-76.25598307
E420481,HUANUCO,A4266,CAYHUAYNA CL - CALLE SIN NOMBRE,-9.958904851,-76.24918239
E420493,HUANUCO,A4257,CO - CONJUNTO HABITACIONAL PITUMAMA CA - CARRETERA CARRETERA CENTRAL,-9.986014931,-76.24495302
E420494,HUANUCO,A4266,CAYHUAYNA BAJA JR - JIRÓN LOS VILCOS,-9.95778606,-76.24504147
E420496,HUANUCO,A4266,CAYHUAYNA BAJA CL - CALLE LOS CIPRESES,-9.958957204,-76.24585318
E420497,HUANUCO,A4266,PILLCO MARCA CL - CALLE LOS CIPRESES,-9.958490203,-76.24411726
E420499,HUANUCO,A4266,CAYHUAYNA BAJA CL - CALLE LOS ALMENDROS,-9.959174286,-76.24337082
E420502,HUANUCO,A4266,CAYHUAYNA BAJA CL - CALLE VIA COLECTORA,-9.960377591,-76.24330032
E420501,HUANUCO,A4266,CAYHUAYNA BAJA JR - JIRÓN LOS FICUS,-9.9597687,-76.24271929
E420505,HUANUCO,A4266,CO - CONJUNTO HABITACIONAL CAYHUAYNA-PILLCO MARCA JR - JIRÓN LOS ALAMOS,-9.962789189,-76.24128337
E420508,HUANUCO,A4266,AG - AGRUPACIÓN CAYHUAYNA BAJO S JR - JIRÓN LOS SAUCES 23,-9.965273359,-76.24211016
E420512,HUANUCO,A4266,UNION - BRISAS CL - CALLE LAS BRISAS,-9.962676451,-76.24770389
E420488,HUANUCO,A4266,CAYHUAYNA AV - AVENIDA ANDRES AVELINO CACERES,-9.969323112,-76.24822681
E420489,HUANUCO,A4266,CAYHUAYNA CL - CALLE PRINCIPAL S/N,-9.970073142,-76.25058351
E420520,HUANUCO,A4258,YACUTOMA CA - CARRETERA CARRETERA A LA UNION,-9.933513565,-76.2720547
E420525,HUANUCO,A4258,KOTOSH CA - CARRETERA CARRETERA A LA UNION,-9.931324355,-76.27665058
E420524,HUANUCO,A4258,BO - BARRIO KOTOSH CA - CARRETERA CARRETERA A LA UNION,-9.928645849,-76.28117477
E420518,HUANUCO,A4258,FU - FUNDO Predio El Tingo II CA - CARRETERA TINGO II,-9.938027044,-76.26685422
E420519,HUANUCO,A4258,TINGO II CL - CALLE SIN NOMBRE,-9.939005523,-76.26474548
E420526,HUANUCO,A4258,FU - FUNDO MARABAMBA CL - CALLE MARABAMBA,-9.945264192,-76.26028917
E420531,HUANUCO,A4258,FU - FUNDO MARABAMBA CL - CALLE MARABAMBA,-9.946679259,-76.25865565
E420533,HUANUCO,A4258,FU - FUNDO MARABAMBA CL - CALLE MARABAMBA,-9.949432942,-76.25895705
E420529,HUANUCO,A4258,FU - FUNDO MARABAMBA CL - CALLE MARABAMBA,-9.948643809,-76.2627111
E420530,HUANUCO,A4258,FU - FUNDO MARABAMBA CL - CALLE MARABAMBA,-9.949696138,-76.26323889
E420535,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL SIN NOMBRE CL - CALLE SIN NOMBRE,-9.907844793,-76.2246642
E420537,HUANUCO,A4252,CD - CIUDADELA HUANUCO JR - JIRÓN HERMILIO VALDIZAN,-9.928524771,-76.23838033
E420581,HUANUCO,A4270,BO - BARRIO KISHUAR -  AGOCUSHMA CA - CARRETERA PRINCIPAL,-9.808045571,-76.80809016
E420582,HUANUCO,A4270,CA - CARRETERA CONOC,-9.799373343,-76.81355757
E420583,HUANUCO,A4254,UR -  URBANIZACIÓN SAN FRANCISCO B CL - CALLE VIA COLECTORA 13,-9.918759942,-76.23154215
E420577,HUANUCO,A4254,CO - CONJUNTO HABITACIONAL JANCAO ALTO - LA ESPERANZA CL - CALLE CARRETERA - JANCAO ALTO,-9.90290918,-76.22150678
E420578,HUANUCO,A4254,PA - PARCELA JANCAO ALTO CL - CALLE CARRETERA - JANCAO ALTO,-9.905732853,-76.22249175
E420538,HUANUCO,A4252,PA - PARCELA PARCELA 10 CERRO JACTAY CA - CARRETERA CERRO JACTAY,-9.921279887,-76.24961162
E420543,HUANUCO,A4266,CAYHUAYNA CA - CARRETERA CENTRAL . CAYHUAYNA,-9.958980275,-76.24735257
E420747,HUANUCO,A4271,LLATA - HUANCABAMBA CA - CARRETERA LLATA,-9.539212452,-76.79194891
E420544,HUANUCO,A4257,AMBO CA - CARRETERA AMBO,-10.12603391,-76.20447662
E420546,HUANUCO,A4251,EL TINGO CA - CARRETERA EL TINGO,-9.942607934,-76.2624879
E420576,HUANUCO,A4254,COLPA BAJA - HUANUCO CA - CARRETERA COLPA BAJA,-9.880320822,-76.21074707
E420569,HUANUCO,A4256,CIUDAD HUANUCO CA - CARRETERA JR. LEONCIO PRADO,-9.936898337,-76.25149178
E420557,HUANUCO,A4255,AH - ASENTAMIENTO HUMANO SAN LUIS  AMARILIS JR - JIRÓN MARIANO MELGAR Y JOSE MARIA ARGUEDAS,-9.938550293,-76.23880131
E420558,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS     AMARILIS JR - JIRÓN MARIANO MELGAR Mz. ""F""",-9.940209227,-76.23858736
E420554,HUANUCO,A4251,PAUCARBAMBA AV - AVENIDA TUPAC AMARU,-9.941812163,-76.23990404
E420560,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS  AMARILIS AV - AVENIDA JOSE CARLOS MARIATEGUI       Mz.""N""",-9.938985869,-76.237517
E420555,HUANUCO,A4251,PAUCARBAMBA AV - AVENIDA TUPAC AMARU CDRA 8,-9.944143541,-76.24023185
E420556,HUANUCO,A4251,PAUCARBAMBA AV - AVENIDA TUPAC  AMARU C-10,-9.945533284,-76.24097945
E420561,HUANUCO,A4255,"SAN LUIS CA - CARRETERA JOSE CARLOS MARIATEGUI  Mz. ""W""",-9.941786536,-76.23743885
E420562,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS   AMARILIS AV - AVENIDA JOSE CARLOS    MARIATEGUI  Mz. ""X1""",-9.943334732,-76.23814961
E420563,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS AV - AVENIDA JOSE CARLOS  MARIATEGUI  Mz. ""N""",-9.945128093,-76.23937692
E420564,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS AV - AVENIDA JOSE CARLOS  MARIATEGUI  Mz. ""D""",-9.946663603,-76.24021513
E420553,HUANUCO,A4253,D.A. ROBLES MA - MALECÓN D.A. ROBLES,-9.930237267,-76.23575082
E420565,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS JR - JIRÓN PERU   Mz. ""G""",-9.947853253,-76.24173215
E420566,HUANUCO,A4255,AH - ASENTAMIENTO HUMANO SAN LUIS JR - JIRÓN ALPAMAYO Y UCTUBAMBA,-9.94866101,-76.24273029
E420567,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS AV - AVENIDA ALPAMAYO. ""C3""",-9.950028754,-76.24452034
E420547,HUANUCO,A4268,SILLAPATA CA - CARRETERA SILLAPATA,-9.758131871,-76.77686739
E420550,HUANUCO,A4258,CA - CARRETERA HUANCAPALLAC - CANI,-9.898378799,-76.37767699
E420549,HUANUCO,A4258,BO - BARRIO SAN PEDRO DE CANI - LIMAPAMPA CA - CARRETERA SAN PEDRO DE CANI - LIMAPAMPA,-9.888529182,-76.38106345
E420548,HUANUCO,A4260,BF - BARRIO FISCAL EL RANCHO CA - CARRETERA CARRETERA CENTRAL -  EL RANCHO,-9.830116248,-76.09425941
E420672,HUANUCO,A4257,ACUABAMBA CA - CARRETERA CARRETEA A ANDABAMBA,-10.00269428,-76.24147117
E420697,HUANUCO,A4255,"AH - ASENTAMIENTO HUMANO SAN LUIS JR - JIRÓN CARLOS SALAVERRY    Mz.  ""T""",-9.940087969,-76.23615244
E420586,HUANUCO,A4271,PARROQUIA QUIVILLA CA - CARRETERA QUIVILLA,-9.593687806,-76.73226506
E420584,HUANUCO,A4271,QUIVILLA CA - CARRETERA QUIVILLA,-9.587800581,-76.73797492
E420585,HUANUCO,A4271,QUIVILLA CA - CARRETERA QUIVILLA,-9.606668297,-76.72430879
E420707,HUANUCO,A4258,MARGOS-HUILLY CA - CARRETERA HUILLY,-9.989811815,-76.49359542
E420708,HUANUCO,A4258,HUILLY CA - CARRETERA MARGOS,-9.987743167,-76.48984794
E420599,HUANUCO,A4252,AS - ASOCIACIÓN ASOCIACION DE HUANUCO MA - MALECÓN Alomia Robles Cdra 6,-9.935623772,-76.24035457
E420600,HUANUCO,A4252,CIUDAD HUANUCO MA - MALECÓN Alomia Robles Cdra 8,-9.933496259,-76.23913934
E420620,HUANUCO,A4256,AH - ASENTAMIENTO HUMANO JOSE CARLOS MARIATEGUI JR - JIRÓN JOSE CARLOS MARIATEGUI,-9.924674115,-76.25006136
E420601,HUANUCO,A4252,CIUDAD HUANUCO JR - JIRÓN AGULAR CDRA 6,-9.932791847,-76.24296457
E420602,HUANUCO,A4252,CIUDAD HUANUCO JR - JIRÓN AGULAR CDR 4,-9.931363222,-76.24529564
E420604,HUANUCO,A4252,CIUDAD HUANUCO JR - JIRÓN HERMILIO VALDIZAN CDRA,-9.935212122,-76.24248764
E420603,HUANUCO,A4252,CIUDAD HUANUCO GL - GALERÍA 2 DE MAYO CDRA 9,-9.931108446,-76.24263167
E420619,HUANUCO,A4256,CIUDAD HUANUCO JR - JIRÓN AGUILAR CDRA 1,-9.92922206,-76.24862811
